1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1693, none, terralith:cave/mantle_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1694, none, terralith:cave/mantle_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1695, none, terralith:cave/mantle_caves, MONSTER, minecraft:creeper, 80, 4, 4
1696, none, terralith:cave/mantle_caves, MONSTER, minecraft:slime, 80, 4, 4
1697, none, terralith:cave/mantle_caves, MONSTER, minecraft:enderman, 5, 1, 4
1698, none, terralith:cave/mantle_caves, MONSTER, minecraft:witch, 5, 1, 1
1699, none, terralith:cave/mantle_caves, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1700, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1701, none, terralith:cave/mantle_caves, CREATURE, feywild:summer_pixie, 5, 1, 1
1702, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1703, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1704, none, terralith:cave/mantle_caves, CREATURE, feywild:autumn_pixie, 5, 1, 1
1705, none, terralith:cave/mantle_caves, CREATURE, feywild:spring_pixie, 5, 1, 1
1706, none, terralith:cave/mantle_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1707, none, terralith:cave/mantle_caves, AMBIENT, minecraft:bat, 10, 8, 8
1708, none, terralith:cave/mantle_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1709, nether, incendium:ash_barrens, MONSTER, minecraft:ghast, 20, 1, 1
1710, nether, incendium:ash_barrens, MONSTER, minecraft:magma_cube, 80, 2, 7
1711, nether, incendium:ash_barrens, MONSTER, minecraft:piglin, 80, 1, 1
1712, nether, incendium:ash_barrens, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1713, nether, incendium:ash_barrens, CREATURE, minecraft:strider, 60, 1, 2
1714, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1715, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1716, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1717, nether, incendium:weeping_valley, MONSTER, minecraft:skeleton, 25, 5, 5
1718, nether, incendium:weeping_valley, MONSTER, minecraft:ghast, 50, 4, 4
1719, nether, incendium:weeping_valley, MONSTER, minecraft:enderman, 5, 4, 4
1720, nether, incendium:weeping_valley, MONSTER, minecraft:magma_cube, 20, 2, 4
1721, nether, incendium:weeping_valley, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1722, nether, incendium:weeping_valley, CREATURE, minecraft:strider, 60, 1, 2
1723, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1724, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1725, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1726, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:spider, 80, 4, 4
1727, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1728, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
1729, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1730, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1731, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:slime, 80, 4, 4
1732, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1733, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:witch, 5, 1, 1
1734, extreme_hills, terralith:volcanic_peaks, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1735, extreme_hills, terralith:volcanic_peaks, CREATURE, balloonbox:balloon, 5, 1, 1
1736, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1737, extreme_hills, terralith:volcanic_peaks, CREATURE, feywild:summer_pixie, 5, 1, 1
1738, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1739, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1740, extreme_hills, terralith:volcanic_peaks, CREATURE, feywild:autumn_pixie, 5, 1, 1
1741, extreme_hills, terralith:volcanic_peaks, CREATURE, feywild:spring_pixie, 5, 1, 1
1742, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1743, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1744, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1745, none, terralith:mountain_steppe, MONSTER, minecraft:spider, 80, 4, 4
1746, none, terralith:mountain_steppe, MONSTER, minecraft:zombie, 80, 4, 4
1747, none, terralith:mountain_steppe, MONSTER, minecraft:zombie_villager, 5, 1, 1
1748, none, terralith:mountain_steppe, MONSTER, minecraft:skeleton, 80, 4, 4
1749, none, terralith:mountain_steppe, MONSTER, minecraft:creeper, 80, 4, 4
1750, none, terralith:mountain_steppe, MONSTER, minecraft:slime, 80, 4, 4
1751, none, terralith:mountain_steppe, MONSTER, minecraft:enderman, 5, 1, 4
1752, none, terralith:mountain_steppe, MONSTER, minecraft:witch, 5, 1, 1
1753, none, terralith:mountain_steppe, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1754, none, terralith:mountain_steppe, CREATURE, minecraft:horse, 5, 2, 6
1755, none, terralith:mountain_steppe, CREATURE, minecraft:donkey, 5, 1, 3
1756, none, terralith:mountain_steppe, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1757, none, terralith:mountain_steppe, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1758, none, terralith:mountain_steppe, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1759, none, terralith:mountain_steppe, CREATURE, feywild:autumn_pixie, 5, 1, 1
1760, none, terralith:mountain_steppe, CREATURE, feywild:spring_pixie, 5, 1, 1
1761, none, terralith:mountain_steppe, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1762, none, terralith:mountain_steppe, AMBIENT, minecraft:bat, 10, 8, 8
1763, none, terralith:mountain_steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1764, badlands, terralith:savanna_badlands, MONSTER, minecraft:spider, 80, 4, 4
1765, badlands, terralith:savanna_badlands, MONSTER, minecraft:zombie, 80, 4, 4
1766, badlands, terralith:savanna_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
1767, badlands, terralith:savanna_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
1768, badlands, terralith:savanna_badlands, MONSTER, minecraft:slime, 80, 4, 4
1769, badlands, terralith:savanna_badlands, MONSTER, minecraft:enderman, 5, 1, 4
1770, badlands, terralith:savanna_badlands, MONSTER, minecraft:witch, 5, 1, 1
1771, badlands, terralith:savanna_badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1772, badlands, terralith:savanna_badlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
1773, badlands, terralith:savanna_badlands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1774, badlands, terralith:savanna_badlands, CREATURE, minecraft:horse, 5, 2, 6
1775, badlands, terralith:savanna_badlands, CREATURE, minecraft:donkey, 5, 1, 1
1776, badlands, terralith:savanna_badlands, CREATURE, minecraft:llama, 8, 4, 4
1777, badlands, terralith:savanna_badlands, CREATURE, friendsandfoes:mauler, 16, 1, 1
1778, badlands, terralith:savanna_badlands, CREATURE, balloonbox:balloon, 5, 1, 1
1779, badlands, terralith:savanna_badlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1780, badlands, terralith:savanna_badlands, CREATURE, feywild:summer_pixie, 5, 1, 1
1781, badlands, terralith:savanna_badlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1782, badlands, terralith:savanna_badlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1783, badlands, terralith:savanna_badlands, CREATURE, feywild:autumn_pixie, 5, 1, 1
1784, badlands, terralith:savanna_badlands, CREATURE, feywild:spring_pixie, 5, 1, 1
1785, badlands, terralith:savanna_badlands, CREATURE, friendsandfoes:mauler, 32, 1, 1
1786, badlands, terralith:savanna_badlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1787, badlands, terralith:savanna_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1788, badlands, terralith:savanna_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1789, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:spider, 80, 4, 4
1790, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie, 80, 4, 4
1791, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1792, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
1793, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:creeper, 80, 4, 4
1794, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:slime, 80, 4, 4
1795, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:enderman, 5, 1, 4
1796, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:witch, 5, 1, 1
1797, extreme_hills, terralith:scarlet_mountains, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1798, extreme_hills, terralith:scarlet_mountains, CREATURE, finsandtails:wherble, 5, 2, 6
1799, extreme_hills, terralith:scarlet_mountains, CREATURE, balloonbox:balloon, 5, 1, 1
1800, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1801, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1802, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1803, extreme_hills, terralith:scarlet_mountains, CREATURE, feywild:winter_pixie, 5, 1, 1
1804, extreme_hills, terralith:scarlet_mountains, CREATURE, feywild:autumn_pixie, 5, 1, 1
1805, extreme_hills, terralith:scarlet_mountains, CREATURE, feywild:spring_pixie, 5, 1, 1
1806, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1807, extreme_hills, terralith:scarlet_mountains, AMBIENT, minecraft:bat, 10, 8, 8
1808, extreme_hills, terralith:scarlet_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1809, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 80, 4, 4
1810, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
1811, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 5, 1, 1
1812, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
1813, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 80, 4, 4
1814, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
1815, none, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
1816, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1817, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1818, none, terralith:rocky_shrubland, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1819, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 5, 2, 6
1820, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 5, 1, 3
1821, none, terralith:rocky_shrubland, CREATURE, finsandtails:wherble, 5, 2, 6
1822, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1823, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1824, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1825, none, terralith:rocky_shrubland, CREATURE, feywild:winter_pixie, 5, 1, 1
1826, none, terralith:rocky_shrubland, CREATURE, feywild:autumn_pixie, 5, 1, 1
1827, none, terralith:rocky_shrubland, CREATURE, feywild:spring_pixie, 5, 1, 1
1828, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1829, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
1830, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1831, none, terralith:alpha_islands_winter, MONSTER, minecraft:spider, 80, 4, 4
1832, none, terralith:alpha_islands_winter, MONSTER, minecraft:zombie, 80, 4, 4
1833, none, terralith:alpha_islands_winter, MONSTER, minecraft:skeleton, 80, 4, 4
1834, none, terralith:alpha_islands_winter, MONSTER, minecraft:slime, 80, 4, 4
1835, none, terralith:alpha_islands_winter, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1836, none, terralith:alpha_islands_winter, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1837, none, terralith:alpha_islands_winter, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1838, none, terralith:alpha_islands_winter, CREATURE, finsandtails:wherble, 5, 2, 6
1839, none, terralith:alpha_islands_winter, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1840, none, terralith:alpha_islands_winter, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1841, none, terralith:alpha_islands_winter, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1842, none, terralith:alpha_islands_winter, CREATURE, feywild:winter_pixie, 5, 1, 1
1843, none, terralith:alpha_islands_winter, CREATURE, feywild:autumn_pixie, 5, 1, 1
1844, none, terralith:alpha_islands_winter, CREATURE, feywild:spring_pixie, 5, 1, 1
1845, none, terralith:alpha_islands_winter, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1846, none, terralith:savanna_slopes, MONSTER, minecraft:spider, 80, 4, 4
1847, none, terralith:savanna_slopes, MONSTER, minecraft:zombie, 80, 4, 4
1848, none, terralith:savanna_slopes, MONSTER, minecraft:zombie_villager, 5, 1, 1
1849, none, terralith:savanna_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
1850, none, terralith:savanna_slopes, MONSTER, minecraft:creeper, 80, 4, 4
1851, none, terralith:savanna_slopes, MONSTER, minecraft:slime, 80, 4, 4
1852, none, terralith:savanna_slopes, MONSTER, minecraft:enderman, 5, 1, 4
1853, none, terralith:savanna_slopes, MONSTER, minecraft:witch, 5, 1, 1
1854, none, terralith:savanna_slopes, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1855, none, terralith:savanna_slopes, CREATURE, minecraft:horse, 5, 2, 6
1856, none, terralith:savanna_slopes, CREATURE, minecraft:donkey, 5, 1, 1
1857, none, terralith:savanna_slopes, CREATURE, minecraft:llama, 8, 4, 4
1858, none, terralith:savanna_slopes, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1859, none, terralith:savanna_slopes, CREATURE, feywild:summer_pixie, 5, 1, 1
1860, none, terralith:savanna_slopes, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1861, none, terralith:savanna_slopes, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1862, none, terralith:savanna_slopes, CREATURE, feywild:autumn_pixie, 5, 1, 1
1863, none, terralith:savanna_slopes, CREATURE, feywild:spring_pixie, 5, 1, 1
1864, none, terralith:savanna_slopes, CREATURE, friendsandfoes:mauler, 32, 1, 1
1865, none, terralith:savanna_slopes, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1866, none, terralith:savanna_slopes, AMBIENT, minecraft:bat, 10, 8, 8
1867, none, terralith:savanna_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1868, none, minecraft:deep_warm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1869, none, minecraft:deep_warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1870, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1871, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1872, none, minecraft:deep_warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1873, none, minecraft:deep_warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1874, none, minecraft:deep_warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1875, none, minecraft:deep_warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1876, none, minecraft:deep_warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1877, none, minecraft:deep_warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1878, none, minecraft:deep_warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1879, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
1880, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1881, none, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1882, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:spider, 80, 4, 4
1883, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
1884, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1885, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
1886, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:slime, 80, 4, 4
1887, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
1888, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:witch, 5, 1, 1
1889, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:ocelot, 5, 1, 3
1890, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1891, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
1892, jungle, terralith:amethyst_rainforest, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1893, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
1894, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
1895, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:panda, 5, 1, 2
1896, jungle, terralith:amethyst_rainforest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1897, jungle, terralith:amethyst_rainforest, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
1898, jungle, terralith:amethyst_rainforest, CREATURE, balloonbox:balloon, 5, 1, 1
1899, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1900, jungle, terralith:amethyst_rainforest, CREATURE, cnb:lizard, 30, 1, 4
1901, jungle, terralith:amethyst_rainforest, CREATURE, feywild:summer_pixie, 5, 1, 1
1902, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1903, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1904, jungle, terralith:amethyst_rainforest, CREATURE, feywild:autumn_pixie, 5, 1, 1
1905, jungle, terralith:amethyst_rainforest, CREATURE, feywild:spring_pixie, 5, 1, 1
1906, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1907, jungle, terralith:amethyst_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
1908, jungle, terralith:amethyst_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1909, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, finsandtails:pea_wee, 5, 1, 3
1910, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, finsandtails:vibra_wee, 5, 2, 5
1911, none, terralith:basalt_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1912, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1913, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
1914, none, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1915, none, terralith:basalt_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1916, none, terralith:basalt_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1917, none, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
1918, none, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1919, none, terralith:basalt_cliffs, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1920, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1921, none, terralith:basalt_cliffs, CREATURE, feywild:summer_pixie, 5, 1, 1
1922, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1923, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1924, none, terralith:basalt_cliffs, CREATURE, feywild:autumn_pixie, 5, 1, 1
1925, none, terralith:basalt_cliffs, CREATURE, feywild:spring_pixie, 5, 1, 1
1926, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1927, none, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1928, none, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1929, none, terralith:highlands, MONSTER, minecraft:spider, 80, 4, 4
1930, none, terralith:highlands, MONSTER, minecraft:zombie, 80, 4, 4
1931, none, terralith:highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
1932, none, terralith:highlands, MONSTER, minecraft:skeleton, 80, 4, 4
1933, none, terralith:highlands, MONSTER, minecraft:creeper, 80, 4, 4
1934, none, terralith:highlands, MONSTER, minecraft:slime, 80, 4, 4
1935, none, terralith:highlands, MONSTER, minecraft:enderman, 5, 1, 4
1936, none, terralith:highlands, MONSTER, minecraft:witch, 5, 1, 1
1937, none, terralith:highlands, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1938, none, terralith:highlands, CREATURE, minecraft:horse, 5, 2, 6
1939, none, terralith:highlands, CREATURE, minecraft:donkey, 5, 1, 3
1940, none, terralith:highlands, CREATURE, finsandtails:wherble, 5, 2, 6
1941, none, terralith:highlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1942, none, terralith:highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1943, none, terralith:highlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1944, none, terralith:highlands, CREATURE, feywild:winter_pixie, 5, 1, 1
1945, none, terralith:highlands, CREATURE, feywild:autumn_pixie, 5, 1, 1
1946, none, terralith:highlands, CREATURE, feywild:spring_pixie, 5, 1, 1
1947, none, terralith:highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1948, none, terralith:highlands, AMBIENT, minecraft:bat, 10, 8, 8
1949, none, terralith:highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1950, none, terralith:moonlight_grove, MONSTER, minecraft:spider, 80, 4, 4
1951, none, terralith:moonlight_grove, MONSTER, minecraft:zombie, 80, 4, 4
1952, none, terralith:moonlight_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
1953, none, terralith:moonlight_grove, MONSTER, minecraft:skeleton, 80, 4, 4
1954, none, terralith:moonlight_grove, MONSTER, minecraft:creeper, 80, 4, 4
1955, none, terralith:moonlight_grove, MONSTER, minecraft:slime, 80, 4, 4
1956, none, terralith:moonlight_grove, MONSTER, minecraft:enderman, 5, 1, 4
1957, none, terralith:moonlight_grove, MONSTER, minecraft:witch, 5, 1, 1
1958, none, terralith:moonlight_grove, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1959, none, terralith:moonlight_grove, CREATURE, minecraft:rabbit, 5, 2, 3
1960, none, terralith:moonlight_grove, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1961, none, terralith:moonlight_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1962, none, terralith:moonlight_grove, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1963, none, terralith:moonlight_grove, CREATURE, friendsandfoes:moobloom, 32, 2, 4
1964, none, terralith:moonlight_grove, CREATURE, feywild:autumn_pixie, 5, 1, 1
1965, none, terralith:moonlight_grove, CREATURE, feywild:spring_pixie, 5, 1, 1
1966, none, terralith:moonlight_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1967, none, terralith:moonlight_grove, AMBIENT, minecraft:bat, 10, 8, 8
1968, none, terralith:moonlight_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1969, none, terralith:skylands_spring, MONSTER, minecraft:spider, 80, 4, 4
1970, none, terralith:skylands_spring, MONSTER, minecraft:zombie, 80, 4, 4
1971, none, terralith:skylands_spring, MONSTER, minecraft:zombie_villager, 5, 1, 1
1972, none, terralith:skylands_spring, MONSTER, minecraft:skeleton, 80, 4, 4
1973, none, terralith:skylands_spring, MONSTER, minecraft:creeper, 80, 4, 4
1974, none, terralith:skylands_spring, MONSTER, minecraft:slime, 80, 4, 4
1975, none, terralith:skylands_spring, MONSTER, minecraft:enderman, 5, 1, 4
1976, none, terralith:skylands_spring, MONSTER, minecraft:witch, 5, 1, 1
1977, none, terralith:skylands_spring, MONSTER, minecraft:drowned, 5, 1, 1
1978, none, terralith:skylands_spring, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
1979, none, terralith:skylands_spring, CREATURE, minecraft:rabbit, 10, 4, 4
1980, none, terralith:skylands_spring, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1981, none, terralith:skylands_spring, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1982, none, terralith:skylands_spring, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1983, none, terralith:skylands_spring, CREATURE, friendsandfoes:moobloom, 32, 2, 4
1984, none, terralith:skylands_spring, CREATURE, feywild:autumn_pixie, 5, 1, 1
1985, none, terralith:skylands_spring, CREATURE, feywild:spring_pixie, 5, 1, 1
1986, none, terralith:skylands_spring, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1987, none, terralith:skylands_spring, AMBIENT, minecraft:bat, 10, 8, 8
1988, none, terralith:skylands_spring, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1989, none, terralith:skylands_spring, WATER_CREATURE, minecraft:squid, 5, 1, 4
1990, none, terralith:skylands_spring, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1991, none, terralith:skylands_spring, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1992, extreme_hills, terralith:caldera, MONSTER, minecraft:spider, 80, 4, 4
1993, extreme_hills, terralith:caldera, MONSTER, minecraft:zombie, 80, 4, 4
1994, extreme_hills, terralith:caldera, MONSTER, minecraft:zombie_villager, 5, 1, 1
1995, extreme_hills, terralith:caldera, MONSTER, minecraft:skeleton, 80, 4, 4
1996, extreme_hills, terralith:caldera, MONSTER, minecraft:creeper, 80, 4, 4
1997, extreme_hills, terralith:caldera, MONSTER, minecraft:slime, 80, 4, 4
1998, extreme_hills, terralith:caldera, MONSTER, minecraft:enderman, 5, 1, 4
1999, extreme_hills, terralith:caldera, MONSTER, minecraft:witch, 5, 1, 1
2000, extreme_hills, terralith:caldera, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
